city,area,bhk,price
Hyderabad,2450.0,3.0,15000000.0
Hyderabad,1425.0,3.0,5700000.0
Hyderabad,1720.0,3.0,7200000.0
Hyderabad,2405.0,3.0,20000000.0
Hyderabad,1725.0,3.0,8797000.0
Hyderabad,1730.0,3.0,10500000.0
Hyderabad,4070.0,4.0,43000000.0
Hyderabad,2000.0,3.0,10000000.0
Hyderabad,1295.0,2.0,10000000.0
Hyderabad,1490.0,3.0,12000000.0
Hyderabad,1905.0,3.0,10700000.0
Hyderabad,1905.0,3.0,10700000.0
Hyderabad,1525.0,3.0,7900000.0
Hyderabad,1120.0,2.0,4900000.0
Hyderabad,1080.0,3.0,3800000.0
Hyderabad,950.0,2.0,4000000.0
Hyderabad,2700.0,3.0,13500000.0
Hyderabad,1755.0,3.0,10000000.0
Hyderabad,1755.0,3.0,10000000.0
Hyderabad,1216.0,2.0,6200000.0
Hyderabad,1210.0,2.0,7000000.0
Hyderabad,1525.0,3.0,7900000.0
Hyderabad,1340.0,2.0,6700000.0
Hyderabad,1216.0,2.0,6200000.0
Hyderabad,1725.0,2.0,8452000.0
Hyderabad,2070.0,3.0,20000000.0
Hyderabad,3025.0,4.0,30200000.0
Hyderabad,1670.0,3.0,12500000.0
Hyderabad,1150.0,2.0,8200000.0
Hyderabad,1150.0,2.0,6900000.0
Hyderabad,1600.0,3.0,9026000.0
Hyderabad,2786.0,3.0,18200000.0
Hyderabad,1525.0,3.0,8500000.0
Hyderabad,1555.0,3.0,6531000.0
Hyderabad,1315.0,2.0,8095000.0
Hyderabad,2050.0,3.0,14000000.0
Hyderabad,1675.0,3.0,10200000.0
Hyderabad,1725.0,3.0,10000000.0
Hyderabad,1770.0,3.0,10700000.0
Hyderabad,3200.0,3.0,24000000.0
Hyderabad,1900.0,3.0,22000000.0
Hyderabad,1880.0,3.0,21400000.0
Hyderabad,2050.0,3.0,16000000.0
Hyderabad,3600.0,3.0,36500000.0
Hyderabad,2665.0,3.0,15000000.0
Hyderabad,1216.0,2.0,8500000.0
Hyderabad,3031.0,4.0,28000000.0
Hyderabad,2220.0,3.0,15500000.0
Hyderabad,3448.0,3.0,32500000.0
Hyderabad,3015.0,3.0,20700000.0
Hyderabad,1430.0,3.0,10500000.0
Hyderabad,2007.0,5.0,28000000.0
Hyderabad,1695.0,3.0,10300000.0
Hyderabad,1815.0,3.0,11000000.0
Hyderabad,1630.0,3.0,9991000.0
Hyderabad,1620.0,3.0,8014000.0
Hyderabad,1200.0,2.0,4000000.0
Hyderabad,1650.0,2.0,12500000.0
Hyderabad,1550.0,3.0,8925000.0
Hyderabad,1535.0,3.0,9296000.0
Hyderabad,1165.0,2.0,7598999.0
Hyderabad,1400.0,3.0,8500000.0
Hyderabad,2600.0,3.0,20000000.0
Hyderabad,1100.0,2.0,5250000.0
Hyderabad,1010.0,2.0,4000000.0
Hyderabad,1195.0,2.0,7500000.0
Hyderabad,970.0,2.0,5253000.0
Hyderabad,1050.0,2.0,5800000.0
Hyderabad,1130.0,2.0,5085000.0
Hyderabad,2300.0,3.0,12000000.0
Hyderabad,1015.0,2.0,3500000.0
Hyderabad,2960.0,4.0,25500000.0
Hyderabad,1190.0,2.0,6500000.0
Hyderabad,1190.0,2.0,6000000.0
Hyderabad,1340.0,2.0,6700000.0
Hyderabad,1875.0,3.0,16000000.0
Hyderabad,1900.0,3.0,23000000.0
Hyderabad,1920.0,4.0,19500000.0
Hyderabad,1330.0,2.0,5320000.0
Hyderabad,2350.0,3.0,19500000.0
Hyderabad,1120.0,2.0,4800000.0
Hyderabad,1924.0,3.0,13000000.0
Hyderabad,1575.0,3.0,10200000.0
Hyderabad,2350.0,3.0,19500000.0
Hyderabad,3000.0,4.0,20000000.0
Hyderabad,1350.0,3.0,5900000.0
Hyderabad,1580.0,3.0,8500000.0
Hyderabad,1200.0,2.0,6000000.0
Hyderabad,1050.0,2.0,4710000.0
Hyderabad,1090.0,2.0,7317000.0
Hyderabad,1730.0,3.0,11399999.0
Hyderabad,1535.0,3.0,9449000.0
Hyderabad,1700.0,3.0,11299999.0
Hyderabad,1050.0,2.0,4000000.0
Hyderabad,1300.0,2.0,5450000.0
Hyderabad,1770.0,3.0,10600000.0
Hyderabad,1050.0,2.0,4000000.0
Hyderabad,1300.0,2.0,5450000.0
Hyderabad,1770.0,3.0,10600000.0
Hyderabad,1430.0,3.0,7500000.0
Hyderabad,1800.0,3.0,12400000.0
Hyderabad,1530.0,3.0,7800000.0
Hyderabad,1000.0,2.0,4800000.0
Hyderabad,1905.0,3.0,9525000.0
Hyderabad,1885.0,3.0,12200000.0
Hyderabad,1885.0,3.0,12300000.0
Hyderabad,1885.0,3.0,12300000.0
Hyderabad,1560.0,3.0,8800000.0
Hyderabad,1190.0,2.0,6798999.0
Hyderabad,1450.0,3.0,9300000.0
Hyderabad,1450.0,3.0,9300000.0
Hyderabad,1050.0,2.0,4710000.0
Hyderabad,1875.0,3.0,12000000.0
Hyderabad,1555.0,3.0,6931000.0
Hyderabad,900.0,2.0,3499000.0
Hyderabad,1418.0,3.0,7100000.0
Hyderabad,1418.0,3.0,7100000.0
Hyderabad,1125.0,2.0,4800000.0
Hyderabad,1515.0,3.0,5500000.0
Hyderabad,1600.0,3.0,7500000.0
Hyderabad,1260.0,2.0,5600000.0
Hyderabad,2848.0,4.0,19400000.0
Hyderabad,1492.0,2.0,9908000.0
Hyderabad,1283.0,2.0,8126000.0
Hyderabad,1410.0,2.0,9110000.0
Hyderabad,2000.0,3.0,14000000.0
Hyderabad,1463.0,3.0,7000000.0
Hyderabad,1730.0,3.0,11399999.0
Hyderabad,1600.0,3.0,8500000.0
Hyderabad,2600.0,3.0,17000000.0
Hyderabad,840.0,1.0,2500000.0
Hyderabad,1725.0,3.0,8600000.0
Hyderabad,1980.0,3.0,17800000.0
Hyderabad,2085.0,3.0,18700000.0
Hyderabad,2580.0,3.0,23200000.0
Hyderabad,2185.0,3.0,19600000.0
Hyderabad,1920.0,3.0,17200000.0
Hyderabad,2210.0,3.0,19800000.0
Hyderabad,1111.0,3.0,4500000.0
Hyderabad,1161.0,2.0,4031000.0
Hyderabad,1500.0,3.0,6399000.0
Hyderabad,1500.0,3.0,6399000.0
Hyderabad,2021.0,2.0,8000000.0
Hyderabad,1300.0,3.0,5200000.0
Hyderabad,1000.0,2.0,4000000.0
Hyderabad,1060.0,2.0,7200000.0
Hyderabad,9400.0,8.0,80000000.0
Hyderabad,950.0,2.0,3200000.0
Hyderabad,1350.0,3.0,3800000.0
Hyderabad,1600.0,3.0,6000000.0
Hyderabad,1000.0,2.0,3500000.0
Hyderabad,1450.0,3.0,5000000.0
Hyderabad,1050.0,2.0,2800000.0
Hyderabad,1150.0,2.0,3600000.0
Hyderabad,1900.0,3.0,8000000.0
Hyderabad,1465.0,3.0,5034000.0
Hyderabad,1228.0,2.0,4252000.0
Hyderabad,1165.0,2.0,4044000.0
Hyderabad,1106.0,2.0,3849000.0
Hyderabad,1315.0,3.0,3500000.0
Hyderabad,3200.0,3.0,20000000.0
Hyderabad,1250.0,3.0,4800000.0
Hyderabad,1050.0,2.0,4500000.0
Hyderabad,1900.0,2.0,8000000.0
Hyderabad,1096.0,2.0,3800000.0
Hyderabad,1765.0,3.0,13500000.0
Hyderabad,2021.0,2.0,8000000.0
Hyderabad,1005.0,2.0,2700000.0
Hyderabad,1750.0,3.0,6000000.0
Hyderabad,1100.0,2.0,3740000.0
Hyderabad,1100.0,2.0,3740000.0
Hyderabad,1200.0,2.0,5280000.0
Hyderabad,1160.0,2.0,5100000.0
Hyderabad,1060.0,2.0,5500000.0
Hyderabad,1506.0,3.0,6000000.0
Hyderabad,1165.0,2.0,4500000.0
Hyderabad,1471.0,3.0,6500000.0
Hyderabad,3200.0,3.0,20000000.0
Hyderabad,1350.0,3.0,4500000.0
Hyderabad,1850.0,3.0,10100000.0
Hyderabad,1600.0,2.0,5500000.0
Hyderabad,1250.0,3.0,4800000.0
Hyderabad,1050.0,2.0,4500000.0
Hyderabad,1900.0,2.0,8000000.0
Hyderabad,1150.0,2.0,3800000.0
Hyderabad,1700.0,3.0,8000000.0
Hyderabad,1765.0,3.0,13500000.0
Hyderabad,1050.0,1.0,3000000.0
Hyderabad,1050.0,2.0,3200000.0
Hyderabad,1750.0,3.0,6000000.0
Hyderabad,1150.0,2.0,3400000.0
Hyderabad,990.0,2.0,7000000.0
Hyderabad,1150.0,2.0,5000000.0
Hyderabad,2400.0,3.0,22000000.0
Hyderabad,1200.0,2.0,5280000.0
Hyderabad,1060.0,2.0,5500000.0
Hyderabad,1160.0,2.0,5100000.0
Hyderabad,1165.0,2.0,4500000.0
Hyderabad,1278.0,2.0,6000000.0
Hyderabad,2021.0,2.0,8000000.0
Hyderabad,1765.0,3.0,13500000.0
Hyderabad,2021.0,2.0,8000000.0
Hyderabad,1005.0,2.0,2700000.0
Hyderabad,3180.0,3.0,34000000.0
Hyderabad,3180.0,3.0,34000000.0
Hyderabad,1000.0,2.0,3300000.0
Hyderabad,987.0,2.0,6900000.0
Hyderabad,1075.0,2.0,3200000.0
Hyderabad,600.0,1.0,2000000.0
Hyderabad,1400.0,3.0,7000000.0
Hyderabad,1300.0,3.0,4600000.0
Hyderabad,1300.0,3.0,4600000.0
Hyderabad,1490.0,3.0,7000000.0
Hyderabad,1275.0,2.0,8599000.0
Hyderabad,1096.0,2.0,3800000.0
Hyderabad,1100.0,2.0,3740000.0
Hyderabad,1000.0,2.0,3500000.0
Hyderabad,1050.0,2.0,3570000.0
Hyderabad,1100.0,2.0,3740000.0
Hyderabad,1100.0,2.0,3740000.0
Hyderabad,1450.0,3.0,3300000.0
Hyderabad,1376.0,2.0,6742000.0
Hyderabad,1972.0,3.0,9662000.0
Hyderabad,1180.0,2.0,5782000.0
Hyderabad,1554.0,3.0,7614000.0
Hyderabad,1628.0,3.0,7977000.0
Hyderabad,1274.0,2.0,6242000.0
Hyderabad,1784.0,3.0,8741000.0
Hyderabad,1788.0,3.0,8761000.0
Hyderabad,1400.0,2.0,6859999.0
Hyderabad,1966.0,3.0,9633000.0
Hyderabad,1502.0,3.0,7359000.0
Hyderabad,1707.0,3.0,8364000.0
Hyderabad,1642.0,3.0,8045000.0
Hyderabad,1487.0,2.0,7286000.0
Hyderabad,1633.0,3.0,8001000.0
Hyderabad,1800.0,3.0,8820000.0
Hyderabad,1877.0,3.0,9197000.0
Hyderabad,1524.0,2.0,7467000.0
Hyderabad,1326.0,2.0,6497000.0
Hyderabad,1465.0,2.0,7178000.0
Hyderabad,1597.0,3.0,7825000.0
Hyderabad,1265.0,2.0,9075000.0
Hyderabad,1945.0,3.0,10100000.0
Hyderabad,1435.0,3.0,7962000.0
Hyderabad,1925.0,3.0,12700000.0
Hyderabad,1265.0,2.0,9075000.0
Hyderabad,1905.0,3.0,10700000.0
Hyderabad,1090.0,2.0,6168000.0
Hyderabad,1230.0,2.0,6895999.0
Hyderabad,1920.0,3.0,10700000.0
Hyderabad,1905.0,3.0,10700000.0
Hyderabad,1170.0,1.0,6233000.0
Hyderabad,1385.0,2.0,8800000.0
Hyderabad,1390.0,2.0,8998000.0
Hyderabad,1282.0,2.0,7998999.0
Hyderabad,1020.0,1.0,4284000.0
Hyderabad,1935.0,3.0,10000000.0
Hyderabad,1090.0,2.0,7098999.0
Hyderabad,1630.0,3.0,9828000.0
Hyderabad,1695.0,3.0,10900000.0
Hyderabad,1282.0,2.0,7998999.0
Hyderabad,1390.0,2.0,8998000.0
Hyderabad,1385.0,2.0,8800000.0
Hyderabad,1385.0,2.0,8800000.0
Hyderabad,1080.0,2.0,3500000.0
Hyderabad,1045.0,2.0,3300000.0
Hyderabad,1100.0,2.0,3200000.0
Hyderabad,1090.0,2.0,7317000.0
Hyderabad,1700.0,2.0,10900000.0
Hyderabad,1730.0,2.0,11100000.0
Hyderabad,1700.0,3.0,10900000.0
Hyderabad,1050.0,2.0,4600000.0
Hyderabad,2400.0,4.0,15000000.0
Hyderabad,1214.0,2.0,5500000.0
Hyderabad,1080.0,2.0,3500000.0
Hyderabad,1090.0,2.0,7317000.0
Hyderabad,1840.0,3.0,11800000.0
Hyderabad,1620.0,3.0,8098000.0
Hyderabad,1125.0,2.0,5623000.0
Hyderabad,1368.0,3.0,6838000.0
Hyderabad,2115.0,3.0,10500000.0
Hyderabad,1695.0,3.0,11200000.0
Hyderabad,1125.0,1.0,3375000.0
Hyderabad,1170.0,2.0,5500000.0
Hyderabad,1200.0,2.0,4200000.0
Hyderabad,902.0,2.0,4700000.0
Hyderabad,1695.0,3.0,10600000.0
Hyderabad,1200.0,2.0,6500000.0
Hyderabad,1100.0,2.0,3600000.0
Hyderabad,1035.0,2.0,3300000.0
Hyderabad,1025.0,2.0,3300000.0
Hyderabad,1490.0,3.0,8100000.0
Hyderabad,1130.0,2.0,4500000.0
Hyderabad,1480.0,3.0,8900000.0
Hyderabad,1050.0,2.0,4710000.0
Hyderabad,1510.0,3.0,8100000.0
Hyderabad,1925.0,3.0,12700000.0
Hyderabad,1525.0,3.0,8700000.0
Hyderabad,1523.0,2.0,6300000.0
Hyderabad,1200.0,3.0,6700000.0
Hyderabad,3233.0,4.0,45000000.0
Hyderabad,1620.0,3.0,5000000.0
Hyderabad,1500.0,1.0,10000000.0
Hyderabad,1650.0,3.0,7500000.0
Hyderabad,1908.0,3.0,15000000.0
Hyderabad,1130.0,2.0,4500000.0
Hyderabad,1480.0,3.0,8900000.0
Hyderabad,1050.0,2.0,4710000.0
Hyderabad,1548.0,3.0,8500000.0
Hyderabad,1725.0,3.0,5499000.0
Hyderabad,1500.0,2.0,7500000.0
Hyderabad,1430.0,2.0,8500000.0
Hyderabad,1050.0,2.0,3200000.0
Hyderabad,1294.0,2.0,3828000.0
Hyderabad,1050.0,2.0,3200000.0
Hyderabad,1100.0,2.0,3200000.0
Hyderabad,1080.0,2.0,3500000.0
Hyderabad,1100.0,2.0,3600000.0
Hyderabad,1025.0,2.0,3300000.0
Hyderabad,1035.0,2.0,3299000.0
Hyderabad,1085.0,2.0,3500000.0
Hyderabad,1480.0,3.0,6500000.0
Hyderabad,1100.0,2.0,3600000.0
Hyderabad,1920.0,3.0,10700000.0
Hyderabad,1190.0,2.0,8573000.0
Hyderabad,1080.0,2.0,3600000.0
Hyderabad,1465.0,3.0,6300000.0
Hyderabad,1190.0,2.0,8573000.0
Hyderabad,1050.0,2.0,4600000.0
Hyderabad,1538.0,3.0,8298999.0
Hyderabad,1678.0,3.0,8800000.0
Hyderabad,1678.0,3.0,8800000.0
Hyderabad,1080.0,2.0,3600000.0
Hyderabad,1080.0,2.0,3600000.0
Hyderabad,1695.0,3.0,11200000.0
Hyderabad,1700.0,3.0,13500000.0
Hyderabad,1500.0,1.0,10000000.0
Hyderabad,1650.0,3.0,7500000.0
Hyderabad,1920.0,3.0,10700000.0
Hyderabad,1190.0,2.0,8573000.0
Hyderabad,1130.0,2.0,4500000.0
Hyderabad,1480.0,3.0,8900000.0
Hyderabad,2000.0,3.0,10000000.0
Hyderabad,1050.0,2.0,4710000.0
Hyderabad,1170.0,2.0,5500000.0
Hyderabad,1548.0,3.0,8500000.0
Hyderabad,1725.0,3.0,5499000.0
Hyderabad,1500.0,2.0,7500000.0
Hyderabad,1430.0,2.0,8500000.0
Hyderabad,1045.0,2.0,3300000.0
Hyderabad,1035.0,2.0,3300000.0
Hyderabad,1025.0,2.0,3300000.0
Hyderabad,1080.0,2.0,3500000.0
Hyderabad,1080.0,2.0,3500000.0
Hyderabad,1035.0,2.0,3299000.0
Hyderabad,1085.0,2.0,3500000.0
Hyderabad,1480.0,3.0,6500000.0
Hyderabad,1100.0,2.0,3600000.0
Hyderabad,1045.0,2.0,3300000.0
Hyderabad,1035.0,2.0,3300000.0
Hyderabad,1025.0,2.0,3300000.0
Hyderabad,1525.0,2.0,8500000.0
Hyderabad,1080.0,2.0,3500000.0
Hyderabad,1730.0,3.0,11399999.0
Hyderabad,1361.0,3.0,6500000.0
Hyderabad,1265.0,2.0,9075000.0
Hyderabad,1555.0,3.0,6600000.0
Hyderabad,1200.0,2.0,6500000.0
Hyderabad,1681.0,3.0,10200000.0
Hyderabad,1250.0,2.0,7500000.0
Hyderabad,1050.0,2.0,4500000.0
Hyderabad,1700.0,3.0,11000000.0
Hyderabad,1555.0,3.0,6600000.0
Hyderabad,1170.0,2.0,6233000.0
Hyderabad,1620.0,3.0,5000000.0
Hyderabad,607.0,1.0,3000000.0
Hyderabad,990.0,1.0,8000000.0
Hyderabad,1000.0,2.0,4000000.0
Hyderabad,1565.0,3.0,6200000.0
Hyderabad,1630.0,3.0,11000000.0
Hyderabad,1100.0,2.0,3700000.0
Hyderabad,1100.0,2.0,3200000.0
Hyderabad,1025.0,2.0,3300000.0
Hyderabad,1080.0,2.0,3500000.0
Hyderabad,1100.0,2.0,3600000.0
Hyderabad,1100.0,2.0,3600000.0
Hyderabad,1025.0,2.0,3300000.0
Hyderabad,682.0,1.0,2700000.0
Hyderabad,1245.0,2.0,7498999.0
Hyderabad,1500.0,3.0,8500000.0
Hyderabad,900.0,2.0,3000000.0
Hyderabad,1320.0,3.0,6800000.0
Hyderabad,1530.0,3.0,7500000.0
Hyderabad,1190.0,2.0,8573000.0
Hyderabad,1695.0,3.0,10600000.0
Hyderabad,1200.0,2.0,6500000.0
Hyderabad,1080.0,2.0,3500000.0
Hyderabad,1080.0,2.0,3500000.0
Hyderabad,1080.0,2.0,3500000.0
Hyderabad,1100.0,2.0,3600000.0
Hyderabad,1035.0,2.0,3300000.0
Hyderabad,1025.0,2.0,3300000.0
Hyderabad,1490.0,3.0,8100000.0
Hyderabad,1539.0,3.0,8998000.0
Hyderabad,1641.0,2.0,7900000.0
Hyderabad,1640.0,2.0,7900000.0
Hyderabad,1402.0,1.0,6700000.0
Hyderabad,1401.0,1.0,6700000.0
Hyderabad,1925.0,3.0,12700000.0
Hyderabad,1050.0,2.0,4600000.0
Hyderabad,1555.0,3.0,6600000.0
Hyderabad,1008.0,2.0,3800000.0
Hyderabad,1080.0,2.0,3500000.0
Hyderabad,1080.0,2.0,3500000.0
Hyderabad,1230.0,2.0,6895999.0
Hyderabad,1050.0,2.0,4600000.0
Hyderabad,1925.0,3.0,12700000.0
Hyderabad,1525.0,3.0,8700000.0
Hyderabad,1523.0,2.0,6300000.0
Hyderabad,1200.0,3.0,6700000.0
Hyderabad,3233.0,4.0,45000000.0
Hyderabad,1350.0,3.0,8200000.0
Hyderabad,1188.0,2.0,14000000.0
Hyderabad,1199.0,2.0,6200000.0
Hyderabad,1538.0,3.0,8600000.0
Hyderabad,1730.0,3.0,11399999.0
Hyderabad,1080.0,2.0,3600000.0
Hyderabad,1080.0,2.0,3600000.0
Hyderabad,1045.0,2.0,3300000.0
Hyderabad,1035.0,2.0,3300000.0
Hyderabad,1025.0,2.0,3300000.0
Hyderabad,1525.0,2.0,8500000.0
Hyderabad,1080.0,2.0,3500000.0
Hyderabad,1115.0,2.0,8070000.0
Hyderabad,1090.0,2.0,7317000.0
Hyderabad,3233.0,4.0,45000000.0
Hyderabad,1080.0,2.0,3500000.0
Hyderabad,1568.0,3.0,9000000.0
Hyderabad,1568.0,3.0,9000000.0
Hyderabad,1568.0,3.0,9000000.0
Hyderabad,1794.0,3.0,10100000.0
Hyderabad,1794.0,3.0,10100000.0
Hyderabad,1350.0,3.0,8200000.0
Hyderabad,1525.0,3.0,8500000.0
Hyderabad,1530.0,2.0,7800000.0
Hyderabad,1953.0,2.0,14600000.0
Hyderabad,3434.0,4.0,26000000.0
Hyderabad,1580.0,3.0,9800000.0
Hyderabad,1815.0,3.0,10600000.0
Hyderabad,1935.0,3.0,10000000.0
Hyderabad,1905.0,3.0,9906000.0
Hyderabad,1695.0,2.0,10900000.0
Hyderabad,1090.0,1.0,7098999.0
Hyderabad,1555.0,2.0,5909000.0
Hyderabad,1265.0,2.0,7843000.0
Hyderabad,1490.0,3.0,8100000.0
Hyderabad,1115.0,2.0,7581999.0
Hyderabad,1555.0,3.0,6600000.0
Hyderabad,1390.0,2.0,9000000.0
Hyderabad,1799.0,3.0,10100000.0
Hyderabad,1799.0,3.0,10100000.0
Hyderabad,1799.0,3.0,10100000.0
Hyderabad,1638.0,3.0,9298000.0
Hyderabad,1638.0,3.0,9300000.0
Hyderabad,1638.0,3.0,9300000.0
Hyderabad,1794.0,3.0,10100000.0
Hyderabad,1230.0,2.0,6895999.0
Hyderabad,1200.0,2.0,3850000.0
Hyderabad,1200.0,3.0,3200000.0
Hyderabad,2000.0,3.0,10000000.0
Hyderabad,1170.0,2.0,6233000.0
Hyderabad,682.0,1.0,2700000.0
Hyderabad,1245.0,2.0,7498999.0
Hyderabad,1530.0,3.0,7500000.0
Hyderabad,1568.0,3.0,9000000.0
Hyderabad,1390.0,2.0,9000000.0
Hyderabad,1282.0,2.0,8000000.0
Hyderabad,1282.0,2.0,8000000.0
Hyderabad,1282.0,2.0,8000000.0
Hyderabad,1390.0,2.0,9000000.0
Hyderabad,1282.0,2.0,8000000.0
Hyderabad,1282.0,2.0,8000000.0
Hyderabad,1282.0,2.0,8000000.0
Hyderabad,1214.0,2.0,7100000.0
Hyderabad,1390.0,2.0,9000000.0
Hyderabad,1392.0,2.0,8000000.0
Hyderabad,1392.0,2.0,8000000.0
Hyderabad,1390.0,2.0,9000000.0
Hyderabad,1282.0,2.0,7998999.0
Hyderabad,1020.0,2.0,5800000.0
Hyderabad,905.0,2.0,4800000.0
Hyderabad,1730.0,3.0,11399999.0
Hyderabad,1925.0,3.0,12600000.0
Hyderabad,1925.0,3.0,12600000.0
Hyderabad,1925.0,3.0,12600000.0
Hyderabad,1265.0,2.0,9075000.0
Hyderabad,1465.0,3.0,6300000.0
Hyderabad,1050.0,2.0,4500000.0
Hyderabad,1430.0,2.0,9400000.0
Hyderabad,1430.0,2.0,9400000.0
Hyderabad,1430.0,2.0,9400000.0
Hyderabad,1430.0,2.0,9400000.0
Hyderabad,1385.0,2.0,8798000.0
Hyderabad,1525.0,3.0,8500000.0
Hyderabad,1799.0,3.0,10100000.0
Hyderabad,1799.0,3.0,10100000.0
Hyderabad,1799.0,3.0,10100000.0
Hyderabad,1638.0,3.0,9298000.0
Hyderabad,1638.0,3.0,9300000.0
Hyderabad,1638.0,3.0,9300000.0
Hyderabad,1794.0,3.0,10100000.0
Hyderabad,1568.0,3.0,9000000.0
Hyderabad,1568.0,3.0,9000000.0
Hyderabad,1568.0,3.0,9000000.0
Hyderabad,1794.0,3.0,10100000.0
Hyderabad,1100.0,2.0,6000000.0
Hyderabad,3266.0,3.0,21700000.0
Hyderabad,1200.0,2.0,5200000.0
Hyderabad,1555.0,3.0,6600000.0
Hyderabad,1620.0,3.0,4900000.0
Hyderabad,1125.0,1.0,3375000.0
Hyderabad,1100.0,1.0,3315000.0
Hyderabad,1050.0,2.0,4600000.0
Hyderabad,1080.0,2.0,3500000.0
Hyderabad,1090.0,2.0,7317000.0
Hyderabad,1380.0,3.0,6600000.0
Hyderabad,1510.0,3.0,11000000.0
Hyderabad,1652.0,3.0,9581000.0
Hyderabad,3147.0,4.0,26100000.0
Hyderabad,3090.0,4.0,25600000.0
Hyderabad,3044.0,4.0,25200000.0
Hyderabad,2051.0,3.0,17000000.0
Hyderabad,3498.0,4.0,29000000.0
Hyderabad,3101.0,4.0,25700000.0
Hyderabad,3049.0,4.0,25299999.0
Hyderabad,1738.0,3.0,14400000.0
Hyderabad,1355.0,2.0,11200000.0
Hyderabad,1334.0,2.0,11000000.0
Hyderabad,1346.0,2.0,11100000.0
Hyderabad,1327.0,2.0,11000000.0
Hyderabad,1652.0,3.0,9581000.0
Hyderabad,1473.0,2.0,9942000.0
Hyderabad,2607.0,3.0,17500000.0
Hyderabad,2800.0,3.0,18900000.0
Hyderabad,2192.0,3.0,14700000.0
Hyderabad,2815.0,3.0,19000000.0
Hyderabad,2452.0,3.0,16500000.0
Hyderabad,2191.0,3.0,14700000.0
Hyderabad,2813.0,3.0,18900000.0
Hyderabad,1290.0,2.0,8707000.0
Hyderabad,1300.0,2.0,8775000.0
Hyderabad,1368.0,2.0,9234000.0
Hyderabad,1550.0,3.0,8000000.0
Hyderabad,1550.0,3.0,6509999.0
Hyderabad,2049.0,4.0,23000000.0
Hyderabad,3494.0,4.0,29000000.0
Hyderabad,1336.0,2.0,11000000.0
Hyderabad,1850.0,3.0,12400000.0
Hyderabad,1500.0,2.0,10100000.0
Hyderabad,1620.0,3.0,7500000.0
Hyderabad,1200.0,2.0,6200000.0
Hyderabad,2700.0,3.0,17500000.0
Hyderabad,3600.0,4.0,29000000.0
Hyderabad,1530.0,3.0,8700000.0
Hyderabad,1265.0,2.0,6956999.0
Hyderabad,1260.0,2.0,6676000.0
Hyderabad,1695.0,3.0,9066000.0
Hyderabad,1860.0,3.0,9949000.0
Hyderabad,1520.0,3.0,7600000.0
Hyderabad,1655.0,3.0,8275000.0
Hyderabad,1665.0,3.0,8325000.0
Hyderabad,1755.0,3.0,9126000.0
Hyderabad,1765.0,3.0,8825000.0
Hyderabad,1940.0,3.0,10000000.0
Hyderabad,1260.0,2.0,7243000.0
Hyderabad,1695.0,3.0,11000000.0
Hyderabad,1860.0,3.0,10600000.0
Hyderabad,1313.0,2.0,5514000.0
Hyderabad,1256.0,2.0,5275000.0
Hyderabad,1150.0,2.0,4830000.0
Hyderabad,1495.0,3.0,12000000.0
Hyderabad,1500.0,3.0,12000000.0
Hyderabad,1685.0,3.0,13500000.0
Hyderabad,1895.0,3.0,10400000.0
Hyderabad,1780.0,3.0,14200000.0
Hyderabad,1785.0,3.0,14300000.0
Hyderabad,1265.0,2.0,6323000.0
Hyderabad,1270.0,2.0,6348000.0
Hyderabad,1511.0,2.0,7553000.0
Hyderabad,1270.0,3.0,6348000.0
Hyderabad,1665.0,3.0,8323000.0
Hyderabad,1265.0,2.0,7272000.0
Hyderabad,1430.0,3.0,7150000.0
Hyderabad,1610.0,3.0,8050000.0
Hyderabad,1320.0,3.0,6600000.0
Hyderabad,1435.0,3.0,7175000.0
Hyderabad,1510.0,3.0,7550000.0
Hyderabad,1270.0,2.0,7301000.0
Hyderabad,1511.0,2.0,8686000.0
Hyderabad,1270.0,3.0,7301000.0
Hyderabad,1665.0,3.0,9571000.0
Hyderabad,1280.0,2.0,5376000.0
Hyderabad,1278.0,2.0,5367000.0
Hyderabad,1230.0,2.0,5166000.0
Hyderabad,1503.0,3.0,6312000.0
Hyderabad,1585.0,3.0,6656999.0
Hyderabad,1189.0,2.0,4993000.0
Hyderabad,1209.0,2.0,5077000.0
Hyderabad,1279.0,2.0,5371000.0
Hyderabad,1311.0,2.0,5506000.0
Hyderabad,1405.0,3.0,5901000.0
Hyderabad,1495.0,3.0,6279000.0
Hyderabad,1953.0,3.0,8202000.0
Hyderabad,1627.0,3.0,6833000.0
Hyderabad,1778.0,3.0,7467000.0
Hyderabad,1970.0,3.0,8273999.0
Hyderabad,1900.0,3.0,7980000.0
Hyderabad,1971.0,3.0,8278000.0
Hyderabad,1846.0,3.0,7753000.0
Hyderabad,1804.0,3.0,7576000.0
Hyderabad,1550.0,3.0,6509999.0
Hyderabad,1559.0,3.0,6547000.0
Hyderabad,1629.0,3.0,6841000.0
Hyderabad,1752.0,3.0,7358000.0
Hyderabad,1808.0,3.0,7593000.0
Hyderabad,1986.0,3.0,8341000.0
Hyderabad,1605.0,3.0,6741000.0
Hyderabad,1715.0,3.0,7203000.0
Hyderabad,1826.0,3.0,7669000.0
Hyderabad,1995.0,3.0,8379000.0
Hyderabad,1996.0,3.0,8383000.0
Hyderabad,1655.0,3.0,10200000.0
Hyderabad,1020.0,2.0,4284000.0
Hyderabad,1160.0,2.0,4640000.0
Hyderabad,5200.0,3.0,59600000.0
